exporter_name,exporter_key,exporterLAT,exporterLONG,hazWasteDesc,DOT/UN ID Code,DOT/UN ID Code description,DOT Packing Group,totalQuantityinShipment,units_final,ReceivingFacilityEPAIDNumber,importer_name,latitude,longitude,
MATERIALS AND RESOURCES INC,E43A7553,43.7716068,-79.2627553,"RQ WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, NOS (CHROME)",UN3082,"Environmentally hazardous substances, liquid, n.o.s.",III,401.25346,liters,OHD980568992,ENVIRITE OF OHIO,40.776016,-81.369079,
MATERIALS AND RESOURCES INC,E43A7553,43.7716068,-79.2627553,"RQ WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, NOS (LEAD)",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,200.034072,kilograms,OHD980568992,ENVIRITE OF OHIO,40.776016,-81.369079,
MATERIALS AND RESOURCES INC,E43A7553,43.7716068,-79.2627553,"RQ WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, NOS (LEAD)",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,693.99576,kilograms,OHD980568992,ENVIRITE OF OHIO,40.776016,-81.369079,
MATERIALS AND RESOURCES INC,E43A7553,43.7716068,-79.2627553,"RQ WASTE CORROSIVE LIQUID, BASIC, INORGANIC, NOS (SODIUM HYDROXIDE)",UN3266,"Corrosive liquid, basic, inorganic, n.o.s.",II,200.62673,liters,OHD980568992,ENVIRITE OF OHIO,40.776016,-81.369079,
MATERIALS AND RESOURCES INC,E43A7553,43.7716068,-79.2627553,INORGANIC WASTE WATER NON HAZARDOUS NON REGULATED,TY4077,Unknown,,598.09478,liters,OHD980568992,ENVIRITE OF OHIO,40.776016,-81.369079,
MATERIALS AND RESOURCES INC,E43A7553,43.7716068,-79.2627553,"RQ WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, NOS (LEAD, CHROMIUM)",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,1258.264208,kilograms,OHD980568992,ENVIRITE OF OHIO,40.776016,-81.369079,
MATERIALS AND RESOURCES INC,E43A7553,43.7716068,-79.2627553,"RQ WASTE CORROSIVE LIQUID, BASIC, INORGANIC, NOS (SODIUM HYDROXIDE)",UN3266,"Corrosive liquid, basic, inorganic, n.o.s.",II,2399.94994,liters,OHD980568992,ENVIRITE OF OHIO,40.776016,-81.369079,
MATERIALS AND RESOURCES INC,E43A7553,43.7716068,-79.2627553,"RQ WASTE CORROSIVE LIQUID, BASIC, INORGANIC, NOS (SODIUM HYDROXIDE)",UN3266,"Corrosive liquid, basic, inorganic, n.o.s.",II,798.72151,liters,OHD980568992,ENVIRITE OF OHIO,40.776016,-81.369079,
MATERIALS AND RESOURCES INC,E43A7553,43.7716068,-79.2627553,"RQ WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, NOS (LEAD)",UN3082,"Environmentally hazardous substances, liquid, n.o.s.",III,200.62673,liters,OHD980568992,ENVIRITE OF OHIO,40.776016,-81.369079,
MATERIALS AND RESOURCES INC,E43A7553,43.7716068,-79.2627553,"RQ WASTE CORROSIVE LIQUID, ACIDIC, INORGANIC, NOS (NITRIC ACID)",UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",II,8600.45152,liters,OHD980568992,ENVIRITE OF OHIO,40.776016,-81.369079,
MATERIALS AND RESOURCES INC,E43A7553,43.7716068,-79.2627553,"RQ WASTE CORROSIVE LIQUID, ACIDIC, INORGANIC, NOS (NITRIC ACID)",UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",II,999.34824,liters,OHD980568992,ENVIRITE OF OHIO,40.776016,-81.369079,
MATERIALS AND RESOURCES INC,E43A7553,43.7716068,-79.2627553,"RQ WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, NOS (LEAD, CHROMIUM)",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,394.62504,kilograms,OHD980568992,ENVIRITE OF OHIO,40.776016,-81.369079,
MATERIALS AND RESOURCES INC,E43A7553,43.7716068,-79.2627553,NON HAZARDOUS WASTE FILTERS, Y4077,Unknown,,329.307792,kilograms,OHD980568992,ENVIRITE OF OHIO,40.776016,-81.369079,
MATERIALS AND RESOURCES INC,E43A7553,43.7716068,-79.2627553,"RQ WASTE CORROSIVE LIQUID, ACIDIC, INORGANIC, NOS (NITRIC ACID)",UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",II,12700.05055,liters,OHD980568992,ENVIRITE OF OHIO,40.776016,-81.369079,
MATERIALS AND RESOURCES INC,E43A7553,43.7716068,-79.2627553,"RQ WASTE CORROSIVE LIQUID, ACIDIC, INORGANIC, NOS (NITRIC ACID)",UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",II,2006.2673,liters,OHD980568992,ENVIRITE OF OHIO,40.776016,-81.369079,
MATERIALS AND RESOURCES INC,E43A7553,43.7716068,-79.2627553,"RQ WASTE CORROSIVE LIQUID, ACIDIC, INORGANIC, NOS (NITRIC ACID)",UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",II,6601.75504,liters,OHD980568992,ENVIRITE OF OHIO,40.776016,-81.369079,
MATERIALS AND RESOURCES INC,E43A7553,43.7716068,-79.2627553,"RQ WASTE CORROSIVE LIQUID, ACIDIC, INORGANIC, NOS (SULPHURIC ACID)",UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",II,2199.32321,liters,OHD980568992,ENVIRITE OF OHIO,40.776016,-81.369079,
MATERIALS AND RESOURCES INC,E43A7553,43.7716068,-79.2627553,RQ WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE NOS (LEAD),UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,503.033528,kilograms,OHD980568992,ENVIRITE OF OHIO,40.776016,-81.369079,
MATERIALS AND RESOURCES INC,E43A7553,43.7716068,-79.2627553,NON HAZARDOUS SOLIDS, O4611,Unknown,,350.173024,kilograms,OHD980568992,ENVIRITE OF OHIO,40.776016,-81.369079,
MATERIALS AND RESOURCES INC,E43A7553,43.7716068,-79.2627553,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, NOS (LEAD)",UN3082,"Environmentally hazardous substances, liquid, n.o.s.",III,1998.69648,liters,OHD980568992,ENVIRITE OF OHIO,40.776016,-81.369079,
MATERIALS AND RESOURCES INC,E43A7553,43.7716068,-79.2627553,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, NOS (LEAD)",UN3082,"Environmentally hazardous substances, liquid, n.o.s.",III,200.62673,liters,OHD980568992,ENVIRITE OF OHIO,40.776016,-81.369079,
MATERIALS AND RESOURCES INC,E43A7553,43.7716068,-79.2627553,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, NOS (LEAD)",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,500.311976,kilograms,OHD980568992,ENVIRITE OF OHIO,40.776016,-81.369079,
MATERIALS AND RESOURCES INC,E43A7553,43.7716068,-79.2627553,"WASTE CORROSIVE LIQUID, BASIC, INORGANIC, NOS (SODIUM HYDROXIDE)",UN3266,"Corrosive liquid, basic, inorganic, n.o.s.",II,200.62673,liters,OHD980568992,ENVIRITE OF OHIO,40.776016,-81.369079,
MATERIALS AND RESOURCES INC,E43A7553,43.7716068,-79.2627553,"WASTE CORROSIVE LIQUID, BASIC, INORGANIC, NOS (AMMONIUM HYDROXIDE)",UN3266,"Corrosive liquid, basic, inorganic, n.o.s.",II,1998.69648,liters,OHD980568992,ENVIRITE OF OHIO,40.776016,-81.369079,
MATERIALS AND RESOURCES INC,E43A7553,43.7716068,-79.2627553,"WASTE CORROSIVE LIQUID, ACIDIC, INORGANIC NOS (SULPHURIC ACID)",UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",II,1801.85516,liters,OHD980568992,ENVIRITE OF OHIO,40.776016,-81.369079,
MATERIALS AND RESOURCES INC,E43A7553,43.7716068,-79.2627553,"WASTE CORROSIVE LIQUID, ACIDIC, INORGANIC NOS (HYDROCHLORIC ACID)",UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",II,200.62673,liters,OHD980568992,ENVIRITE OF OHIO,40.776016,-81.369079,
MATERIALS AND RESOURCES INC,E43A7553,43.7716068,-79.2627553,NON HAZARDOUS SOLIDS (WASTE FILTERS), Y4077,Unknown,,350.173024,kilograms,OHD980568992,ENVIRITE OF OHIO,40.776016,-81.369079,
MATERIALS AND RESOURCES INC,E43A7553,43.7716068,-79.2627553,ION EXCHANGE RESIN NON HAZARDOUS,RY4077,Unknown,,1400.6017,liters,OHD980568992,ENVIRITE OF OHIO,40.776016,-81.369079,
MATERIALS AND RESOURCES INC,E43A7553,43.7716068,-79.2627553,"WASTE CORROSIVE LIQUID, BASIC, INORGANIC, NOS (AMMONIUM HYDROXIDE)",UN3266,"Corrosive liquid, basic, inorganic, n.o.s.",II,999.34824,liters,OHD980568992,ENVIRITE OF OHIO,40.776016,-81.369079,
MATERIALS AND RESOURCES INC,E43A7553,43.7716068,-79.2627553,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, NOS (LEAD AND CHROMIUM)",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,1000.17036,kilograms,OHD980568992,ENVIRITE OF OHIO,40.776016,-81.369079,
MATERIALS AND RESOURCES INC,E43A7553,43.7716068,-79.2627553,"WASTE CORROSIVE LIQUID, ACIDIC, INORGANIC, NOS (NITRIC ACID)",UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",II,12401.00316,liters,OHD980568992,ENVIRITE OF OHIO,40.776016,-81.369079,
MATERIALS AND RESOURCES INC,E43A7553,43.7716068,-79.2627553,"WASTE CORROSIVE LIQUID, ACIDIC, INORGANIC, NOS (NITRIC ACID)",UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",II,999.34824,liters,OHD980568992,ENVIRITE OF OHIO,40.776016,-81.369079,
MATERIALS AND RESOURCES INC,E43A7553,43.7716068,-79.2627553,"WASTE CORROSIVE LIQUID, ACIDIC, INORGANIC, NOS (NITRIC ACID)",UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",II,999.34824,liters,OHD980568992,ENVIRITE OF OHIO,40.776016,-81.369079,
MATERIALS AND RESOURCES INC,E43A7553,43.7716068,-79.2627553,"WASTE TOXIC SOLID, INORGANIC, NOS (AMMONIUM HYDROXIDE)",UN3288,"Toxic solid, inorganic, n.o.s.",II,20403.47534,kilograms,MID980991566,EQ DETROIT,42.392868,-83.0325241,
FORD MOTOR COMPANY,E43A7211,43.48327,-79.67211,WASTE PAINT RELATED MATERIAL,UN1263,"Paint including paint, lacquer, enamel, stain, shellac solutions, varnish, polish, liquid filler, and liquid lacquer base",II,28000,liters,MID005338801,GAGE PRODUCTS,42.4508084,-83.1133747,
FORD MOTOR COMPANY,E43A7211,43.48327,-79.67211,WASTE PAINT RELATED MATERIAL,UN1263,"Paint including paint, lacquer, enamel, stain, shellac solutions, varnish, polish, liquid filler, and liquid lacquer base",II,28000,liters,MID005338801,GAGE PRODUCTS,42.4508084,-83.1133747,
NEWALTA CORPORATION,E45A2997,45.4020369,-73.6012997,WASTE TOXIC SOLID ORGANIC NOS (TETRACHLOROETHYLENE),UN2811,"Toxic solids, organic, n.o.s.",III,12945.51568,kilograms,OHD980613541,HERITAGE WTI,40.6315774,-80.5479363,
NEWALTA CORPORATION,E45A2997,45.4020369,-73.6012997,WASTE TOXIC SOLID ORGANIC NOS (TETRACHLOROETHYLENE),UN2811,"Toxic solids, organic, n.o.s.",III,14769.40911,kilograms,OHD980613541,HERITAGE WTI,40.6315774,-80.5479363,
NEWALTA CORPORATION,E45A2997,45.4020369,-73.6012997,WASTE TOXIC SOLID ORGANIC NOS (TETRACHLOROETHYLENE),UN2811,"Toxic solids, organic, n.o.s.",III,15139.99378,kilograms,OHD980613541,HERITAGE WTI,40.6315774,-80.5479363,
NEWALTA CORPORATION,E45A2997,45.4020369,-73.6012997,WASTE TOXIC SOLID ORGANIC NOS (TETRACHLOROETHYLENE),UN2811,"Toxic solids, organic, n.o.s.",III,13144.18898,kilograms,OHD980613541,HERITAGE WTI,40.6315774,-80.5479363,
NEWALTA CORPORATION,E45A2997,45.4020369,-73.6012997,WASTE TOXIC SOLID ORGANIC NOS (TETRACHLOROETHYLENE),UN2811,"Toxic solids, organic, n.o.s.",III,11013.21376,kilograms,OHD980613541,HERITAGE WTI,40.6315774,-80.5479363,
NEWALTA CORPORATION,E45A2997,45.4020369,-73.6012997,WASTE TOXIC SOLID ORGANIC NOS (TETRACHLOROETHYLENE),UN2811,"Toxic solids, organic, n.o.s.",III,12999.94672,kilograms,OHD980613541,HERITAGE WTI,40.6315774,-80.5479363,
NEWALTA CORPORATION,E45A2997,45.4020369,-73.6012997,WASTE TOXIC SOLID ORGANIC NOS (TETRACHLOROETHYLENE),UN2811,"Toxic solids, organic, n.o.s.",III,12310.48688,kilograms,OHD980613541,HERITAGE WTI,40.6315774,-80.5479363,
NEWALTA CORPORATION,E45A2997,45.4020369,-73.6012997,WASTE TOXIC SOLID ORGANIC NOS (TETRACHLOROETHYLENE),UN2811,"Toxic solids, organic, n.o.s.",III,14279.07616,kilograms,OHD980613541,HERITAGE WTI,40.6315774,-80.5479363,
NEWALTA CORPORATION,E45A2997,45.4020369,-73.6012997,WASTE TOXIC SOLID ORGANIC NOS (TETRACHLOROETHYLENE),UN2811,"Toxic solids, organic, n.o.s.",III,14415.15376,kilograms,OHD980613541,HERITAGE WTI,40.6315774,-80.5479363,
NEWALTA CORPORATION,E45A2997,45.4020369,-73.6012997,WASTE TOXIC SOLID ORGANIC NOS (TETRACHLOROETHYLENE),UN2811,"Toxic solids, organic, n.o.s.",III,13108.8088,kilograms,OHD980613541,HERITAGE WTI,40.6315774,-80.5479363,
NEWALTA CORPORATION,E45A2997,45.4020369,-73.6012997,WASTE TOXIC SOLID ORGANIC NOS (TETRACHLOROETHYLENE),UN2811,"Toxic solids, organic, n.o.s.",III,13970.6336,kilograms,OHD980613541,HERITAGE WTI,40.6315774,-80.5479363,
NEWALTA CORPORATION,E45A2997,45.4020369,-73.6012997,WASTE TOXIC SOLID ORGANIC NOS (TETRACHLOROETHYLENE),UN2811,"Toxic solids, organic, n.o.s.",III,13571.47264,kilograms,OHD980613541,HERITAGE WTI,40.6315774,-80.5479363,
NEWALTA CORPORATION,E45A2997,45.4020369,-73.6012997,WASTE TOXIC SOLID ORGANIC NOS (TETRACHLOROETHYLENE),UN2811,"Toxic solids, organic, n.o.s.",III,13507.96976,kilograms,OHD980613541,HERITAGE WTI,40.6315774,-80.5479363,
ARCELORMITTAL,E43A1104,43.25933,-79.81104,"WASTE CORROSIVE LIQUID, ACIDIC, INORGANIC, NOS (CHROMIC ACID)",UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",III,7972.07346,liters,PAD087561015,INMETCO,40.8574267,-80.270097,
ARCELORMITTAL,E43A1104,43.25933,-79.81104,"WASTE TOXIC LIQUID, INORGANIC, NOS (SODIUM DICHROMATE)",UN3287,"Toxic liquid, inorganic, n.o.s.",III,14793.38228,liters,PAD087561015,INMETCO,40.8574267,-80.270097,
ARCELORMITTAL,E43A1104,43.25933,-79.81104,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, NOS (CHROMIUM)",UN3082,"Environmentally hazardous substances, liquid, n.o.s.",III,8589.09529,liters,PAD087561015,INMETCO,40.8574267,-80.270097,
ARCELORMITTAL,E43A1104,43.25933,-79.81104,"WASTE CORROSIVE LIQUID, ACIDIC, INORGANIC, NOS (CHROMIC ACID)",UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",III,5697.04205,liters,PAD087561015,INMETCO,40.8574267,-80.270097,
ARCELORMITTAL,E43A1104,43.25933,-79.81104,"WASTE TOXIC LIQUID, INORGANIC, NOS (SODIUM DICHROMATE)",UN3287,"Toxic liquid, inorganic, n.o.s.",III,13669.11551,liters,PAD087561015,INMETCO,40.8574267,-80.270097,
ARCELORMITTAL,E43A1104,43.25933,-79.81104,"WASTE CORROSIVE LIQUID, ACIDIC, INORGANIC, NOS (CHROMIC ACID)",UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",III,19210.95575,liters,PAD087561015,INMETCO,40.8574267,-80.270097,
ARCELORMITTAL,E43A1104,43.25933,-79.81104,"WASTE TOXIC LIQUID, INORGANIC, NOS (SODIUM DICHROMATE)",UN3287,"Toxic liquid, inorganic, n.o.s.",III,15149.21082,liters,PAD087561015,INMETCO,40.8574267,-80.270097,
ARCELORMITTAL,E43A1104,43.25933,-79.81104,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, NOS (CHROMIUM)",UN3082,"Environmentally hazardous substances, liquid, n.o.s.",III,7180.92277,liters,PAD087561015,INMETCO,40.8574267,-80.270097,
ARCELORMITTAL,E43A1104,43.25933,-79.81104,"WASTE CORROSIVE LIQUID, ACIDIC, INORGANIC, NOS (CHROMIC ACID)",VY0177,Unknown,,11310.80508,liters,PAD087561015,INMETCO,40.8574267,-80.270097,
ARCELORMITTAL,E43A1104,43.25933,-79.81104,"WASTE TOXIC LIQUID, INORGANIC, NOS (SODIUM DICHROMATE)",UN3287,"Toxic liquid, inorganic, n.o.s.",III,14706.31785,liters,PAD087561015,INMETCO,40.8574267,-80.270097,
ARCELORMITTAL,E43A1104,43.25933,-79.81104,"WASTE CORROSIVE LIQUID, ACIDIC, INORGANIC, NOS (CHROMIC ACID)",UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",III,12612.98612,liters,PAD087561015,INMETCO,40.8574267,-80.270097,
ARCELORMITTAL,E43A1104,43.25933,-79.81104,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, NOS (CHROMIUM)",UN3082,"Environmentally hazardous substances, liquid, n.o.s.",III,5636.47549,liters,PAD087561015,INMETCO,40.8574267,-80.270097,
ARCELORMITTAL,E43A1104,43.25933,-79.81104,"WASTE TOXIC LIQUID, INORGANIC, NOS (SODIUM DICHROMATE)",UN3287,"Toxic liquid, inorganic, n.o.s.",III,14301.27898,liters,PAD087561015,INMETCO,40.8574267,-80.270097,
ARCELORMITTAL,E43A1104,43.25933,-79.81104,"WASTE CORROSIVE LIQUID, ACIDIC, INORGANIC, NOS (CHROMIC ACID)",UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",III,9826.92436,liters,PAD087561015,INMETCO,40.8574267,-80.270097,
ATOTECH CANADA LTD,E43A8289,43.37944,-79.78289,WASTE CHROMIC ACID SOLUTION,UN1755,Chromic acid solution,II,17541.58994,liters,PAD087561015,INMETCO,40.8574267,-80.270097,
KUNTZ ELECTROPLATING INC,E43A4358,43.4128,-80.44358,CHROMIC ACID SOLUTION (FOR RECYCLE),SY2178,Unknown,,16655.804,liters,PAD087561015,INMETCO,40.8574267,-80.270097,
KUNTZ ELECTROPLATING INC,E43A4358,43.4128,-80.44358,CHROMIC ACID SOLUTION (FOR RECYCLE),UN1755,Chromic acid solution,II,16583.88121,liters,PAD087561015,INMETCO,40.8574267,-80.270097,
KUNTZ ELECTROPLATING INC,E43A4358,43.4128,-80.44358,CHROMIC ACID SOLUTION (FOR RECYCLE),UN1755,Chromic acid solution,II,16368.11284,liters,PAD087561015,INMETCO,40.8574267,-80.270097,
KUNTZ ELECTROPLATING INC,E43A4358,43.4128,-80.44358,CHROMIC ACID SOLUTION (FOR RECYCLE),UN1755,Chromic acid solution,II,16568.73957,liters,PAD087561015,INMETCO,40.8574267,-80.270097,
KUNTZ ELECTROPLATING INC,E43A4358,43.4128,-80.44358,CHROMIC ACID SOLUTION (FOR RECYCLE),UN1755,Chromic acid solution,II,16629.30613,liters,PAD087561015,INMETCO,40.8574267,-80.270097,
KUNTZ ELECTROPLATING INC,E43A4358,43.4128,-80.44358,CHROMIC ACID SOLUTION (FOR RECYCLE),UN1755,Chromic acid solution,II,16519.52924,liters,PAD087561015,INMETCO,40.8574267,-80.270097,
KUNTZ ELECTROPLATING INC,E43A4358,43.4128,-80.44358,CHROMIC ACID SOLUTION (FOR RECYCLE),UN1755,Chromic acid solution,II,16220.48185,liters,PAD087561015,INMETCO,40.8574267,-80.270097,
KUNTZ ELECTROPLATING INC,E43A4358,43.4128,-80.44358,CHROMIC ACID SOLUTION (FOR RECYCLE),UN1755,Chromic acid solution,II,16572.52498,liters,PAD087561015,INMETCO,40.8574267,-80.270097,
KUNTZ ELECTROPLATING INC,E43A4358,43.4128,-80.44358,CHROMIC ACID SOLUTION (FOR RECYCLE),UN1755,Chromic acid solution,II,16364.32743,liters,PAD087561015,INMETCO,40.8574267,-80.270097,
KUNTZ ELECTROPLATING INC,E43A4358,43.4128,-80.44358,CHROMIC ACID SOLUTION (FOR RECYCLE),UN1755,Chromic acid solution,II,16629.30613,liters,PAD087561015,INMETCO,40.8574267,-80.270097,
KUNTZ ELECTROPLATING INC,E43A4358,43.4128,-80.44358,CHROMIC ACID SOLUTION (FOR RECYCLE),UN1755,Chromic acid solution,II,16773.15171,liters,PAD087561015,INMETCO,40.8574267,-80.270097,
KUNTZ ELECTROPLATING INC,E43A4358,43.4128,-80.44358,CHROMIC ACID SOLUTION (FOR RECYCLE),UN1755,Chromic acid solution,II,16262.12136,liters,PAD087561015,INMETCO,40.8574267,-80.270097,
KUNTZ ELECTROPLATING INC,E43A4358,43.4128,-80.44358,CHROMIC ACID SOLUTION (FOR RECYCLE),UN1755,Chromic acid solution,II,17715.7188,liters,PAD087561015,INMETCO,40.8574267,-80.270097,
KUNTZ ELECTROPLATING INC,E43A4358,43.4128,-80.44358,CHROMIC ACID SOLUTION (FOR RECYCLE),UN1755,Chromic acid solution,II,15576.96215,liters,PAD087561015,INMETCO,40.8574267,-80.270097,
KUNTZ ELECTROPLATING INC,E43A4358,43.4128,-80.44358,CHROMIC ACID SOLUTION (FOR RECYCLE),UN1755,Chromic acid solution,II,16303.76087,liters,PAD087561015,INMETCO,40.8574267,-80.270097,
NEWALTA CORPORATION,E45A2997,45.4020369,-73.6012997,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, NOS (DRY NICAD BATTERIES)",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,2616.318656,kilograms,PAD087561015,INMETCO,40.8574267,-80.270097,
NEWALTA CORPORATION,E45A2997,45.4020369,-73.6012997,"NIMH RECYCLABLE BATTERIES, CRF 49 EXEMPT",LY6177,Unknown,,1925.951632,kilograms,PAD087561015,INMETCO,40.8574267,-80.270097,
NEWALTA CORPORATION,E45A2997,45.4020369,-73.6012997,LITHIUM BATTERIES,UN3090,"Lithium battery",II,2111.017168,kilograms,PAD087561015,INMETCO,40.8574267,-80.270097,
NEWALTA CORPORATION,E45A2997,45.4020369,-73.6012997,BATTERIES DRY CONTAINING POTASSIUM HYDROXIDE SOLID,UN3028,"Batteries, dry, containing potassium hydroxide solid, electric, storage",III,5030.33528,kilograms,PAD087561015,INMETCO,40.8574267,-80.270097,
NEWALTA CORPORATION,E45A2997,45.4020369,-73.6012997,BATTERIES DRY CONTAINING POTASSIUM HYDROXIDE SOLID,UN3028,"Batteries, dry, containing potassium hydroxide solid, electric, storage",III,7385.384944,kilograms,PAD087561015,INMETCO,40.8574267,-80.270097,
NEWALTA CORPORATION,E45A2997,45.4020369,-73.6012997,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, NOS (DRY NICAD BATTERIES)",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,4217.498416,kilograms,PAD087561015,INMETCO,40.8574267,-80.270097,
NEWALTA CORPORATION,E45A2997,45.4020369,-73.6012997,"NIMH RECYCLABLE BATTERIES, CRF 49 EXEMPT",LY6177,Unknown,,1020.582,kilograms,PAD087561015,INMETCO,40.8574267,-80.270097,
NEWALTA CORPORATION,E45A2997,45.4020369,-73.6012997,LITHIUM BATTERIES,UN3090,"Lithium battery",II,3478.143456,kilograms,PAD087561015,INMETCO,40.8574267,-80.270097,
NEWALTA CORPORATION,E45A2997,45.4020369,-73.6012997,BATTERIES DRY CONTAINING POTASSIUM HYDROXIDE SOLID,UN3028,"Batteries, dry, containing potassium hydroxide solid, electric, storage",III,11078.53101,kilograms,PAD087561015,INMETCO,40.8574267,-80.270097,
NEWALTA CORPORATION,E45A2997,45.4020369,-73.6012997,BATTERIES DRY CONTAINING POTASSIUM HYDROXIDE SOLID,UN3028,"Batteries, dry, containing potassium hydroxide solid, electric, storage",III,17544.93856,kilograms,PAD087561015,INMETCO,40.8574267,-80.270097,
NEWALTA CORPORATION,E45A2997,45.4020369,-73.6012997,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, NOS (DRY NICAD BATTERIES)",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,3253.161824,kilograms,PAD087561015,INMETCO,40.8574267,-80.270097,
NEWALTA CORPORATION,E45A2997,45.4020369,-73.6012997,"NIMH RECYCLABLE BATTERIES, CRF 49 EXEMPT",LY6177,Unknown,,1045.075968,kilograms,PAD087561015,INMETCO,40.8574267,-80.270097,
NEWALTA CORPORATION,E45A2997,45.4020369,-73.6012997,LITHIUM BATTERIES,UN3090,"Lithium battery",II,1400.692096,kilograms,PAD087561015,INMETCO,40.8574267,-80.270097,
NEWALTA CORPORATION,E45A2997,45.4020369,-73.6012997,RECYCLABLE ALKALINE BATTERIES CFR 49 EXEMPT,KY6177,Unknown,,6484.551232,kilograms,PAD087561015,INMETCO,40.8574267,-80.270097,
NEWALTA CORPORATION,E45A2997,45.4020369,-73.6012997,RECYCLABLE ALKALINE BATTERIES CFR 49 EXEMPT,KY6177,Unknown,,7266.54384,kilograms,PAD087561015,INMETCO,40.8574267,-80.270097,
NEWALTA CORPORATION,E45A2997,45.4020369,-73.6012997,RECYCLABLE ALKALINE BATTERIES CFR 49 EXEMPT,KY6177,Unknown,,18869.4272,kilograms,PAD087561015,INMETCO,40.8574267,-80.270097,
NEWALTA CORPORATION,E45A2997,45.4020369,-73.6012997,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, NOS (DRY NICAD BATTERIES)",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,7780.009984,kilograms,PAD087561015,INMETCO,40.8574267,-80.270097,
NEWALTA CORPORATION,E45A2997,45.4020369,-73.6012997,"NIMH RECYCLABLE BATTERIES, CRF 49 EXEMPT",LY6177,Unknown,,3254.976192,kilograms,PAD087561015,INMETCO,40.8574267,-80.270097,
NEWALTA CORPORATION,E45A2997,45.4020369,-73.6012997,LITHIUM BATTERIES CONTAINED IN EQUIPMENT,UN3091,Lithium batteries packed with equipment,II,1117.650688,kilograms,PAD087561015,INMETCO,40.8574267,-80.270097,
NEWALTA CORPORATION,E45A2997,45.4020369,-73.6012997,RECYCLABLE ALKALINE BATTERIES CFR 49 EXEMPT,KY6177,Unknown,,6099.905216,kilograms,PAD087561015,INMETCO,40.8574267,-80.270097,
NEWALTA CORPORATION,E45A2997,45.4020369,-73.6012997,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, NOS (DRY NICAD BATTERIES)",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,6204.684968,kilograms,PAD087561015,INMETCO,40.8574267,-80.270097,
NEWALTA CORPORATION,E45A2997,45.4020369,-73.6012997,"NIMH RECYCLABLE BATTERIES, CRF 49 EXEMPT",LY6177,Unknown,,1029.65384,kilograms,PAD087561015,INMETCO,40.8574267,-80.270097,
NEWALTA CORPORATION,E45A2997,45.4020369,-73.6012997,RECYCLABLE ALKALINE BATTERIES CFR 49 EXEMPT,KY6177,Unknown,,14147.98807,kilograms,PAD087561015,INMETCO,40.8574267,-80.270097,
