Year,exporter_key,exporter_name,exporterLAT,exporterLONG,fullDescription,un,hazWasteDesc,packingGroup,totalQuantityinShipment,units_final,latitude,longitude,ReceivingFacilityEPAIDNumber,importer_name
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE CORROSIVE SOLIDS, N.O.S. (POTASSIUM/SODIUM PHOSPHATE)",UN1759,"Corrosive solids, n.o.s.",II,5,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE CORROSIVE LIQUIDS, N.O.S. (CAUSTIC AMMONIA/SODIUM SOLUTIONS)",UN1760,"Corrosive liquids, n.o.s.",II,350,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,WASTE HYPOCHLORITE SOLUTIONS,UN1791,Hypochlorite solutions,II,5,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE AMINIES, LIQUID, CORROSIVE, N.O.S. (DIETHYLENETRIAMINE)",UN2735,"Amines, liquid, corrosive, n.o.s,  or   Polyamines, liquid, corrosive, n.o.s.",II,5,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE CORROSIVE LIQUID, BASIC, INORGANIC, N.O.S. (POTASSIUM HYDROXIDE)",UN3266,"Corrosive liquid, basic, inorganic, n.o.s.",II,5,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE ACETIC ACID SOLUTION, NOT LESS THAN 50 PERCENT BUT NOT MORE THAN 80 PERCENT ACID, BY MASS",UN2790,"Acetic acid solution, not less than 50 percent but not more than 80 percent acid, by mass",II,5,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,WASTE TITANIUM TETRACHLORIDE,UN1838,Titanium tetrachloride,II,5,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE CORROSIVE LIQUIDS, N.O.S. (HYDRCHLORIC ACID/SULPHURIC ACID)",UN1760,"Corrosive liquids, n.o.s.",II,250,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE CORROSIVE LIQUIDS, N.O.S. (POTASSIUM HYDROXIDE SOLUTION)",UN1760,"Corrosive liquids, n.o.s.",II,50,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE CORROSIVE LIQUIDS, N.O.S. (HYDROCHLORIC AND SUPHURIC ACIDS)",UN1760,"Corrosive liquids, n.o.s.",II,60,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE CORROSIVE LIQUIDS, N.O.S. (SODIUM HYDROXIDE LIQUID)",UN1760,"Corrosive liquids, n.o.s.",II,50,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE CORROSIVE LIQUIDS, TOXIC, N.O.S. (PHENOL/SODIUM HYDROXIDE MIX)",UN2922,"Corrosive liquids, toxic, n.o.s.",II,50,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE CORROSIVE LIQUIDS, N.O.S. (CHROMIC ACID/SULPHURIC ACID)",UN1760,"Corrosive liquids, n.o.s.",II,5,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE CORROSIVE LIQUIDS, N.O.S. (AMMONIUM/SODIUM HYDROXIDE MIX)",UN1760,"Corrosive liquids, n.o.s.",II,100,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE CORROSIVE LIQUIDS, N.O.S. (LIQUID HYDROCHLORIC ACID)",UN1760,"Corrosive liquids, n.o.s.",II,5,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE CORROSIVE LIQUIDS, N.O.S. (POTASSIUM HYDROXIDE LIQUID)",UN1760,"Corrosive liquids, n.o.s.",II,200,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE CORROSIVE LIQUID, ACIDIC, INORGANIC, N.O.S. (HYDROCHLORIC/PHOSPHORIC ACID)",UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",III,50,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE CORROSIVE LIQUID, ACIDIC, INORGANIC, N.O.S. (HYDROCHLORIC/SULPHURIC ACID SOLUTION)",UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",III,50,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,WASTE PAINT RELATED MATERIAL,UN1263,"Paint including paint, lacquer, enamel, stain, shellac solutions, varnish, polish, liquid filler, and liquid lacquer base",II,242,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE FLAMMABLE LIQUIDS, N.O.S. (ISOPROPANOL)",UN1993,"Flammable liquids, n.o.s.",II,92,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,WASTE PRINTING INK RELATED MATERIAL,UN1210,"Printing ink, flammable or Printing ink related material (including printing ink thinning or reducing compound), flammable",II,50,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,WASTE METHANOL,UN1230,Methanol,II,150,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE FLAMMABLE LIQUIDS, N.O.S. (METHANOL/ETHANOL)",UN1993,"Flammable liquids, n.o.s.",II,100,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,WASTE DIMETHYL DISULFIDE,UN2381,Dimethyl disulfide,II,100,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE FLAMMABLE LIQUIDS, N.O.S. (VARSOL/PETROLEUM DISTILLATES)",UN1993,"Flammable liquids, n.o.s.",II,450,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE MERCAPTAN MIXTURES, LIQUID, FLAMMABLE, TOXIC, N.O.S. (MERCAPTAN)",UN1228,"Mercaptans, liquid, flammable, toxic, n.o.s. or  Mercaptan mixtures, liquid, flammable, toxic, n.o.s.",II,490,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE FLAMMABLE LIQUIDS, N.O.S. (ADHESIVES/XYLENE)",UN1993,"Flammable liquids, n.o.s.",II,50,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE FLAMMABLE SOLIDS, ORGANIC, N.O.S. (PAINT)",UN1325,"Flammable solids, organic, n.o.s.",II,1496,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE SOLIDS CONTAINING FLAMMABLE LIQUID, N.O.S. (PAINT)",UN3175,"Solids containing flammable liquid, n.o.s.",II,725,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,WASTE PERCHLORIC ACID,UN1873,"Perchloric acid with more than 50 percent but not more than 72 percent acid, by mass",I,50,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE OXIDIZING SOLID, N.O.S. (HYDROGEN PEROXIDE)",UN1479,"Oxidizing solid, n.o.s.",II,75,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE OXIDIZING SOLID, N.O.S. (CALCIUM HYPOCHLORITE/SODIUM HYPOCHLORITE)",UN1479,"Oxidizing solid, n.o.s.",II,100,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE OXIDIZING LIQUID, N.O.S. (2,4-D/FERTILIZERS)",UN3139,"Oxidizing liquid, n.o.s.",II,200,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE OXIDIZING LIQUID, N.O.S. (SODIUM PERCHLORATE)",UN3139,"Oxidizing liquid, n.o.s.",II,50,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE ORGANOPHOSPHOROUS PESTICIDES, LIQUID, TOXIC (TERBUFOS)",UN2783,"Organophosphorus pesticides, solid, toxic",II,49,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE MERCAPTAN MIXTURES, LIQUID, FLAMMABLE, TOXIC, N.O.S. (MERCAPTAN)",UN3071,"Mercaptans, liquid, toxic, flammable, n.o.s. or   Mercaptan mixtures, liquid, toxic, flammable, n.o.s., flash point not less than 23 degrees ",II,850,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE TOXIC LIQUID, INORGANIC, N.O.S. (SODIUM PERSULPHATE)",UN3267,"Corrosive liquid, basic, organic, n.o.s.",II,50,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE CORROSIVE LIQUIDS, FLAMMABLE, N.O.S. (ACETIC ACID)",UN2920,"Corrosive liquids, flammable, n.o.s.",I,50,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,WASTE HYPOCHLORITE SOLUTIONS,UN1791,Hypochlorite solutions,II,200,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE CORROSIVE LIQUIDS, N.O.S. (HYDROCHLORIC/SULPHURIC ACIDS)",UN1760,"Corrosive liquids, n.o.s.",II,150,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE CORROSIVE LIQUIDS, N.O.S. (POTASSIUM HYDROXIDE)",UN1760,"Corrosive liquids, n.o.s.",II,100,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,WASTE HYPOCHLORITE SOLUTIONS,UN1791,Hypochlorite solutions,II,100,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE CORROSIVE SOLIDS, N.O.S. (SULPHURIC ACID)",UN1759,"Corrosive solids, n.o.s.",II,50,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE SOLIDS CONTAINING CORROSIVE LIQUID, N.O.S. (NITRIC ACID)",UN3244,"Solids containing corrosive liquid, n.o.s.",II,50,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE CORROSIVE LIQUID, ACIDIC, INORGANIC, N.O.S (HYDROCHLORIC ACID/SULPHURIC ACID)",UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",II,50,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE CORROSIVE LIQUIDS, N.O.S. (SODIUM BORATE)",UN1760,"Corrosive liquids, n.o.s.",II,200,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE CORROSIVE LIQUIDS, N.O.S. (SULPHURIC/CITRIC ACID)",UN1760,"Corrosive liquids, n.o.s.",II,150,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE CORROSIVE LIQUIDS, N.O.S. (SODIUM HYDROXIDE/DETERGENTS)",UN1760,"Corrosive liquids, n.o.s.",II,50,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,WASTE LIGHTERS,UN1057,Lighter refills containing flammable gas not exceeding 4 fluid ounces (7.22 cubic inches) and 65 grams of flammable gas,,15,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE FLAMMABLE LIQUIDS, N.O.S. (TOLUENE/BENZENE)",UN1993,"Flammable liquids, n.o.s.",II,5,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE FLAMMABLE LIQUIDS, N.O.S. (PETROLEUM DISTILLATES)",UN1993,"Flammable liquids, n.o.s.",II,100,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE FLAMMABLE LIQUIDS, N.O.S. (ISOPROPYL ALCOHOL)",UN1993,"Flammable liquids, n.o.s.",II,20,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,WASTE ISOPROPANOL,UN1219,Isopropanol or  Isopropyl alcohol,II,5,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE FLAMMABLE LIQUIDS, N.O.S. (ALCOHOLS)",UN1993,"Flammable liquids, n.o.s.",II,5,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE FLAMMABLE LIQUIDS, CORROSIVE, N.O.S. (ISOPROPANOL)",UN2924,"Flammable liquids, corrosive, n.o.s.",II,5,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE FLAMMABLE LIQUIDS, N.O.S. (ALCOHOLS/XYLENE)",UN1993,"Flammable liquids, n.o.s.",II,250,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,WASTE PAINT RELATED MATERIAL,UN1263,"Paint including paint, lacquer, enamel, stain, shellac solutions, varnish, polish, liquid filler, and liquid lacquer base",III,10,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE FORMALDEHYDE SOLUTIONS, FLAMMABLE",UN1198,"Formaldehyde solutions, flammable",III,2180,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,WASTE PAINT RELATED MATERIAL (PAINT),UN1263,"Paint including paint, lacquer, enamel, stain, shellac solutions, varnish, polish, liquid filler, and liquid lacquer base",III,10,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE FLAMMABLE SOLID, TOXIC, INORGANIC, N.O.S. (SODIUM CYANOBORHYDRIDE)",UN3179,"Flammable solid, toxic, inorganic, n.o.s.",II,5,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE FLAMMABLE SOLIDS, ORGANIC, N.O.S. (ALUMINIUM PASTE)",UN1325,"Flammable solids, organic, n.o.s.",III,216,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE OXIDIZING SOLID, N.O.S. (POTASSIUM DICHROMATE)",UN1479,"Oxidizing solid, n.o.s.",II,5,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE OXIDIZING LIQUID, N.O.S. (POTASSIUM PERMAGANATE LIQUID)",UN3139,"Oxidizing liquid, n.o.s.",II,5,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE OXIDIZING SOLID, N.O.S. (POTASSIUM PERMAGANATE)",UN1479,"Oxidizing solid, n.o.s.",II,5,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE OXIDIZING SOLID, N.O.S. (POTASSIUM PERMAGANATE)",UN1479,"Oxidizing solid, n.o.s.",II,10,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE OXIDIZING LIQUID, N.O.S. (HYDROGEN PEROXIDE)",UN3139,"Oxidizing liquid, n.o.s.",II,10,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,WASTE AMMONIUM PERSULFATE SOLUTION,UN1444,Ammonium persulfate,III,20,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE TOXIC SOLIDS, ORGANIC, N.O.S. (PHENOL)",UN2811,"Toxic solids, organic, n.o.s.",II,5,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE PESTICIDES, LIQUID, TOXIC, N.O.S. (CYANOZINE)",UN2902,"Pesticides, liquid, toxic, n.o.s.",II,5,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE TOXIC LIQUIDS, ORGANIC, N.O.S. (METHYL CHLORIDE/CHLOROFORM)",UN2810,"Toxic, liquids, organic, n.o.s.",II,5,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE TOXIC SOLID, INORGANIC, N.O.S. (SODIUM AZIDE)",UN3288,"Toxic solid, inorganic, n.o.s.",II,20,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE MEDICINE, SOLID, TOXIC, N.O.S. (NICOTINE AND OTHER PHARMACEUTICALS)",UN3249,"Medicine, solid, toxic, n.o.s.",II,40,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE ISOCYANATES, TOXIC, N.O.S. (TOLUENE DIPHENYL DIISOCYANATE)",UN2206,"Isocyanates, toxic, n.o.s. or   Isocyanate solutions, toxic, n.o.s., flash point more than 61 degrees C and boiling point less than 300 degrees C",II,15,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE CORROSSIVE LIQUIDS, N.O.S. (HYDROCHLORIC ACID/POTASSIUM FERRIC CYANIDE)",UN1760,"Corrosive liquids, n.o.s.",II,5,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE CORROSIVE LIQUIDS, N.O.S. (SODIUM HYDROXIDE SOLUTION)",UN1760,"Corrosive liquids, n.o.s.",II,5,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE CORROSIVE LIQUIDS, N.O.S. (SODIUM NITRATE)",UN1760,"Corrosive liquids, n.o.s.",II,5,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE CORROSIVE LIQUIDS, N.O.S. (SODIUM HYDROXIDE/COPPER SULPHATE)",UN1760,"Corrosive liquids, n.o.s.",II,40,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE SOLIDS CONTAINING CORROSIVE LIQUID, N.O.S. (SODIUM HYPOCHLORITE)",UN3244,"Solids containing corrosive liquid, n.o.s.",II,2,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE CORROSIVE LIQUIDS, N.O.S. (HYPOCHLORIC ACID SOLUTION)",UN1760,"Corrosive liquids, n.o.s.",II,10,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE CORROSIVE SOLIDS, N.O.S. (SODIUM HYDROXIDE)",UN1759,"Corrosive solids, n.o.s.",II,5,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE CORROSIVE LIQUIDS, N.O.S. (PERCHLORIC ACID)",UN1760,"Corrosive liquids, n.o.s.",II,5,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE CORROSIVE LIQUIDS, N.O.S. (PHOSPHORIC ACID)",UN1760,"Corrosive liquids, n.o.s.",II,5,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,WASTE HYDROCHLORIC ACID,UN1789,Hydrochloric acid,II,5,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE CORROSIVE LIQUIDS, N.O.S. (POTASSIUM HYDROXIDE/SODIUM BORATE)",UN1760,"Corrosive liquids, n.o.s.",II,5,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE AMINES, LIQUID, CORROSIVE, N.O.S. (TRIETHYLAMINE)",UN2735,"Amines, liquid, corrosive, n.o.s,  or   Polyamines, liquid, corrosive, n.o.s.",II,5,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE CORROSIVE LIQUIDS, N.O.S. (TRIETHYLENETETRAMINE)",UN1760,"Corrosive liquids, n.o.s.",II,5,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE CORROSIVE LIQUIDS, N.O.S. (TRIETHYLENETETRAMINE SOLUTION)",UN1760,"Corrosive liquids, n.o.s.",II,30,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,"WASTE CORROSIVE LIQUIDS, FLAMMABLE, N.O.S. (SODIUM HYDROXIDE/METHANOL)",UN2920,"Corrosive liquids, flammable, n.o.s.",II,60,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,WASTE PHOSPHORIC ACID SOLUTION,UN1805,Phosphoric acid solution,III,5,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
2012,E43A6647,CLEAN HARBORS CANADA INC,43.4981162,-79.626647,WASTE ACETIC ACID SOLUTION,UN2790,"Acetic acid solution, not less than 50 percent but not more than 80 percent acid, by mass",III,5,kg,33.2065288,-92.6290289,ARD069748192,CLEAN HARBORS EL DORADO LLC
