SourceID,RCRAName,FacLat,FacLong,FacPercentMinority,FacPopulationDensity,RCRACurrSNC,RCRACurrComplStatus,RCRAQtrsInSNC,RCRAQtrsInNC,RCRAPenalties
CAD982512428,ARVISO GRAPHICS,33.96602,-118.05211,84.503,6534.47,No,No Violation,0,0,0
CAD982512444,"ASSOCIATED LAB PRODUCTS,INC",34.247245,-118.59076,62.227,5108.08,No,No Violation,0,0,0
CAD982512451,BASURA'S,34.091451,-117.943048,88.172,6766.53,No,No Violation,0,0,0
CAD982512519,BEVERLY HILL CUSTOM AUTO BODY,34.039485,-118.377069,59.299,11513.79,No,No Violation,0,0,0
CAD982512584,CERTIFIED COATING AT ARCO,33.82428,-118.239825,90.324,5805.82,No,No Violation,0,0,0
CAD982512618,COMMUNIGRAPHICS,34.04484,-118.41965,42.342,10956.07,No,No Violation,0,0,0
CAD982512642,CRYO-CHEM INC,33.84507,-118.25483,90.544,4936.06,No,No Violation,0,0,0
CAD982513400,ORDIN PROPERTY,34.05116,-118.47936,34.275,7559.13,No,No Violation,0,0,0
CAD982513517,MERCURY DISTRIBUTING COMPANY INC,34.24451,-118.58418,63.937,5943.1,No,No Violation,0,0,0
CAD982513699,ENVIRONMENTAL DYNAMICS INC,33.89908,-118.26529,97.2,8822.97,No,No Violation,0,0,0
CAD982514093,RAINBOW ONE HOUR,33.861863,-118.399857,35.983,10097.19,No,No Violation,0,0,0
CAD982514325,GARDENA MUNICIPAL BUS LINES,33.891617,-118.31786,86.41,8931.07,No,No Violation,0,0,0
CAD982514333,GRIFFIN SPING DIV/EMTEC INC,34.00255,-118.09543,92.057,6875.29,No,No Violation,0,0,0
CAD982514457,FOTO PLACE,34.05934,-118.38721,43.825,11191.9,No,No Violation,0,0,0
CAD982514713,KARS R US,34.0911,-117.87678,71.054,6373.42,No,No Violation,0,0,0
CAD982514739,COAST IRON & STEEL CO,33.93168,-118.07081,86.732,7801.08,No,No Violation,0,0,0
CAD982514747,ARMORED TRANSPORT OF CA,34.1076,-118.25046,67.499,11330.98,No,No Violation,0,0,0
CAD982514770,THE ELEPHANT SHIRT COMPANY,34.1318,-118.25487,52.476,8738.89,No,No Violation,0,0,0
CAD982514895,SIMONS CAMERA,34.084108,-118.291875,78.527,19078.81,No,No Violation,0,0,0
CAD982515181,WILMINGTON CAB COMPANY INC,33.90193,-118.315875,90.029,10517.84,No,No Violation,0,0,0
CAD982515298,DELTA CIRCUITS INC,34.21389,-118.48271,77.94,10079.16,No,No Violation,0,0,0
CAD982515876,RO DISPLAY MFG,34.120067,-117.941294,84.691,5397.8,No,No Violation,0,0,0
CAD982515975,PLATT FURNITURE,34.049135,-118.033905,95.321,6393.28,No,No Violation,0,0,0
CAD982515991,MGM TRANSFORMER COMPANY,34.00773,-118.15022,96.346,9120.91,No,No Violation,0,0,0
CAD982516007,ELLAY INC,33.99084,-118.13381,93.97,9067.36,No,No Violation,0,0,0
CAD982516064,SAMS AUTO SERVICE,34.04854,-118.33871,79.403,16774.6,No,No Violation,0,0,0
CAD982516148,ARTCRAFT PLATING FINISHING CO,34.17665,-118.3062,38.557,5647.83,No,No Violation,0,0,0
CAD982516171,AMERICAN ENVIRONMENTAL SYSTEMS INC,33.84396,-118.27994,86.816,6089.07,No,No Violation,0,0,0
CAD982516494,A 1 AUTO BODY PAINT,34.25518,-118.29862,39.327,1950.61,No,No Violation,0,0,0
CAD982516676,J AND J FORD DBA FAMILY FORD,34.04114,-118.26757,91.967,19918.57,No,No Violation,0,0,0
CAD982516692,BUD GATLING,33.88865,-118.21218,96.63,10104.17,No,No Violation,0,0,0
CAD982516791,APPLE GRAPHICS INC,34.053086,-118.065816,95.025,7619.2,No,No Violation,0,0,0
CAD982516866,VILLA CAPRI,33.77175,-118.17734,74.126,12004.95,No,No Violation,0,0,0
CAD982516924,VEHICLE MAINTENANCE MGT INC,33.971441,-118.119653,90.409,8020.56,No,No Violation,0,0,0
CAD982516932,ALLDY SPOT WELDERS CORP,34.03517,-118.45159,40.202,11159.73,No,No Violation,0,0,0
CAD982516957,BUDGET TRUCK RENTAL,34.01974,-118.23859,93.521,13170.92,No,No Violation,0,0,0
CAD982516999,HEGER REALITY CORPORATION,33.999367,-118.15695,96.597,10161.67,No,No Violation,0,0,0
CAD982517013,HARMAN BECKER AUTOMOTIVE,34.22319,-118.50264,73.784,9642.35,No,No Violation,0,0,0
CAD982517039,CIRCLE PRINTING,34.08355,-118.30107,76.018,19771.42,No,No Violation,0,0,0
CAD982517054,AMERICAN CONCRETE,33.95621,-118.24195,98.738,16823.37,No,No Violation,0,0,0
CAD982517112,HYDRO OFF SHORE MARINE,33.76692,-118.21657,86.532,8523.25,No,No Violation,0,0,0
CAD982517179,MANHATTAN BEACH CITY OF,33.9013,-118.41238,30.468,5415.53,No,No Violation,0,0,0
CAD982517203,SIGNATURE OFFICE FURNITURE,33.98508,-118.25646,98.794,16594.33,No,No Violation,0,0,0
CAD982517278,ENGINEERED COATING TECHNOLOGY INC.,33.993632,-118.218658,98.334,13287.4,No,No Violation,0,0,0
CAD982517450,FUJI FILM PROFESSIONAL LAB,34.09192,-118.33861,54.772,13381.96,No,No Violation,0,0,0
CAD982517575,MAPLE PLAZA LTD,34.07458,-118.39354,30.756,8789.01,No,No Violation,0,0,0
CAD982517872,TOTAL PHARMACEUTICAL CARE,34.24999,-118.60329,58.848,3984.53,No,No Violation,0,0,0
CAD982517922,DEAN U S RANGE INC,33.90007,-118.27846,95.579,9058.49,No,No Violation,0,0,0
CAD982517971,CHAIN INSTRUMENTS INC,33.88486,-118.0466,81.019,7327.91,No,No Violation,0,0,0
CAD982517997,DELTA MAGNETICS INC,33.946255,-118.080393,87.528,7745.66,No,No Violation,0,0,0
CAD982518037,ARA SHEL SERVICE,34.09813,-118.29864,70.803,15074.03,No,No Violation,0,0,0
CAD982518052,DISCOPY LABS INC,34.13506,-117.96478,75.189,3470.67,No,No Violation,0,0,0
CAD982518110,PHARMAVITE LLC SF1,34.29106,-118.42124,92.359,6800.05,No,No Violation,0,0,0
CAD982518151,NICE ONE HOUR PHOTO,34.058327,-118.13384,94.493,10457.22,No,No Violation,0,0,0
CAD982518243,"PDQ ENTERPRISES, INC",33.93463,-118.05521,82.732,7495.17,No,No Violation,0,0,0
CAD982518268,GREAT WESTERN CHEMICAL CO,33.94706,-118.06959,86.639,7855.34,No,No Violation,0,0,0
CAD982518276,RAHNS FURNITURE REFINISHING,33.887944,-118.044388,81.17,7294.59,No,No Violation,0,0,0
CAD982518292,WINSTON TIRE CO#182,34.57964,-118.10168,80.439,2994.92,No,No Violation,0,0,0
CAD982518367,TONY'S AUTO BODY,34.199573,-118.595295,59.204,7668.49,No,No Violation,0,0,0
CAD982518474,COLLIDE O SCOPE,34.09058,-118.04979,88.665,9604,No,No Violation,0,0,0
CAD982518490,VALLEY TUMOR MEDICAL GROUP INC,34.69736,-118.14693,67.093,3415.95,No,No Violation,0,0,0
CAD982518540,ALHAMBRA CITY OF,34.083962,-118.108386,88.903,9419.45,No,No Violation,0,0,0
CAD982518599,WILLIAMHOUSE OF CALIFORNIA,34.059231,-117.989831,94.45,8878.74,No,No Violation,0,0,0
CAD982518607,WHITTIER DIALYSIS CENTER SUMMIT HEALTH,33.94771,-117.99394,,,No,No Violation,0,0,0
CAD982518698,HANS AUTO BODY & REPAIR,34.04802,-118.34954,71.214,14277.56,No,No Violation,0,0,0
CAD982518722,DR MC DONALD TRKG,34.783807,-118.532634,35.882,18.46,No,No Violation,0,0,0
CAD982518870,A & B AUTO WRECKING,34.10695,-117.94871,87.583,6031.13,No,No Violation,0,0,0
CAD982518979,HAGOS WAY JEWELRY,34.10581,-118.23924,71.137,11039.23,No,No Violation,0,0,0
CAD982519241,M J F EQUIPMENT TRANSPORT,34.24935,-118.38704,87.311,6282.07,No,No Violation,0,0,0
CAD982519365,CENTURY CITY DOCTORS HOSPITAL,34.05897,-118.41242,40.1,9978.44,No,No Violation,0,0,0
CAD982519381,INDUSTRY COLOR PRINTING,34.022756,-117.96017,91.435,6483.79,No,No Violation,0,0,0
CAD982519415,INDUSTRY COLOR PRINTING,34.035563,-117.982872,93.384,6551.68,No,No Violation,0,0,0
CAD982519480,PLANNING DEPT LA CITY OF,34.05391,-118.24354,90.767,15619.62,No,No Violation,0,0,0
CAD982519704,W SIXTH AND BROADWAY PARTNERSHIP,34.046973,-118.252535,90.923,17061.32,No,No Violation,0,0,0
CAD982519787,CREATIVE MAILINGS INC,33.87404,-118.25192,96.285,6047.36,No,No Violation,0,0,0
CAD982519803,CALIFORNIA COAST COLOR INC,34.16187,-118.29258,39.114,6316.22,No,No Violation,0,0,0
CAD982519845,FUTURA FURNITURE IND,34.02289,-117.96895,91.307,5796.34,No,No Violation,0,0,0
CAD982520058,CHASE AUTOMOTIVE,34.09012,-117.94276,88.206,6874.85,No,No Violation,0,0,0
CAD982520066,CITY OF LONG BEACH SERRF PROJECT,33.75916,-118.2411,90.493,4368.61,No,No Violation,0,0,0
CAD982520108,HAL LOVIR PRINTING,34.1785,-118.34015,52.412,8002.96,No,No Violation,0,0,0
CAD982520116,H & M GRAPHIC SERVICES INC,34.14794,-118.27132,43.991,7736.5,No,No Violation,0,0,0
CAD982520157,LITHO DEVELOPMENT AND RESEARCH,33.935209,-118.058515,84.192,7599.08,No,No Violation,0,0,0
CAD982520165,MARINA GRAPHICS CENTER CORP,33.989275,-118.446666,44.297,9897.85,No,No Violation,0,0,0
CAD982520173,SOUTHERN GRAPHICS,33.995382,-118.119926,93.441,7890.81,No,No Violation,0,0,0
CAD982520207,SIDEDOOR STUDIO THE,33.882323,-118.292433,89.869,7066.77,No,No Violation,0,0,0
CAD982520231,TYPECRAFT INC,34.146729,-118.152899,64.414,6785.35,No,No Violation,0,0,0
CAD982520306,AERO PRECISION ENGINEERING,34.02664,-118.47162,35.748,10151.18,No,No Violation,0,0,0
CAD982520439,PATHOLOGIST CLINICAL LABORATORY,34.15223,-118.23174,51.779,7785.67,No,No Violation,0,0,0
CAD982520512,COPY-RITE PRESS INC,34.08371,-118.14811,87.686,9411.04,No,No Violation,0,0,0
CAD982520595,MEADOWS AUTOMOTIVE,34.09058,-118.04979,88.665,9604,No,No Violation,0,0,0
CAD982520611,WILTSHIRE URETHANE FOAM CO,34.117978,-117.8115,46.955,3252.63,No,No Violation,0,0,0
CAD982520710,ALF AUTO BODY,34.17774,-118.46616,57.651,8509.02,No,No Violation,0,0,0
CAD982520827,COLOR EXPRESS,33.988962,-118.156388,95.798,9936.18,No,No Violation,0,0,0
CAD982520835,BARTON MACHINE WORKS,33.78643,-118.218949,88.541,8501.86,No,No Violation,0,0,0
CAD982520843,BIG A AUTO PARTS,34.19755,-118.3863,66.143,9909.49,No,No Violation,0,0,0
CAD982520876,PICTURE PLACE THE,34.143,-118.40161,34.958,6386.47,No,No Violation,0,0,0
CAD982520884,PANORAMA CAMERA CENTER,34.224619,-118.447405,83.225,12165.09,No,No Violation,0,0,0
CAD982521122,BLUE CROSS LABORATORIES INC,34.41268,-118.50199,51.234,3699.74,No,No Violation,0,0,0
CAD982521205,PROVIDENCE TARZANA MEDICAL CTR,34.16977,-118.5326,47.791,5729.56,No,No Violation,0,0,0
CAD982521536,PENSKE MOTORCARS,34.07177,-117.90252,80.998,6436.41,No,No Violation,0,0,0
CAD982521627,BELLFLOWER MAINT STA,33.882629,-118.1187,80.012,9926.05,No,No Violation,0,0,0
CAD982521635,NORTH HOLLYWOOD MAINT STA,34.150369,-118.375159,42.867,7225.39,No,No Violation,0,0,0
CAD982521684,VT BRIDGE CREW,33.749439,-118.262873,76.84,5882.67,No,No Violation,0,0,0
CAD982521692,TARZANA MAINT STA,34.17406,-118.53601,49.979,6171.69,No,No Violation,0,0,0
CAD982521742,FLORENCE MAINT STA,33.937788,-118.097799,85.898,7971.88,No,No Violation,0,0,0
CAD982521767,JAMES CUSTOM MARKING,34.09975,-118.007723,88.705,7737.64,No,No Violation,0,0,0
CAD982521783,2638 PAULY INC,33.99067,-118.13685,94.103,9251.03,No,No Violation,0,0,0
CAD982521809,SAN FERNANDO MAINT STA,34.28694,-118.4697,80.654,6705.25,No,No Violation,0,0,0
CAD982521817,DIAMOND BAR MTCE STA,34.001126,-117.837124,82.726,3234.42,No,No Violation,0,0,0
CAD982521825,BOTEN INC PRESTIGE AUTO BODY,34.19266,-118.38779,63.532,10160.26,No,No Violation,0,0,0
CAD982521866,POMONA ELECTRICAL,34.074033,-117.750709,81.418,6578.89,No,No Violation,0,0,0
CAD982521874,ALAMEDA MAINT STA,33.78623,-118.170485,72.451,11525.5,No,No Violation,0,0,0
CAD982521882,STUD WELDING SYSTEMS INC,34.023079,-117.964656,91.419,6241.99,No,No Violation,0,0,0
CAD982521908,ROBERTSON CLEANERS,34.052139,-118.384138,48.181,11447.64,No,No Violation,0,0,0
CAD982521973,REGAL CLEANERS,34.172517,-118.548197,51.051,6335.31,No,No Violation,0,0,0
CAD982522054,ASSOCIATED PRESS,34.039971,-118.259989,92.129,18567.05,No,No Violation,0,0,0
CAD982522104,AVIS LUBE,34.07777,-118.136,89.622,9737.3,No,No Violation,0,0,0
CAD982522161,AVIS LUBE,34.14954,-118.11894,60.328,6504.29,No,No Violation,0,0,0
CAD982522179,TIME O MAX 1 HR PHOTO,33.995769,-117.968229,86.292,3087.69,No,No Violation,0,0,0
CAD982522203,AREMAC HEAT TREATING LLC,34.02651,-117.97129,91.517,5849.56,No,No Violation,0,0,0
CAD982522211,WEB MASTERS INCORPORATED,34.00281,-117.92727,91.395,5847.07,No,No Violation,0,0,0
CAD982522229,AVIS LUBE,34.14622,-118.084385,59.53,5649.32,No,No Violation,0,0,0
CAD982522245,CHILAO MAINT STATION,34.212934,-118.19525,,,No,No Violation,0,0,0
CAD982522252,LEISURE TIME CHEMICAL CORP,34.12084,-117.9411,84.425,5368.37,No,No Violation,0,0,0
CAD982522310,ROSEMEAD MAINT STATION,34.087821,-118.068838,88.719,9314.36,No,No Violation,0,0,0
CAD982522344,LOS ANGELES UNITED INVEST CO,34.046427,-118.253985,90.973,17307.1,No,No Violation,0,0,0
CAD982522369,METRO DIESEL INJECTION,33.949062,-118.059187,84.631,7836.75,No,No Violation,0,0,0
CAD982522419,JEFF BIGGS SURFBOARDS,33.82293,-118.299202,78.793,7362.11,No,No Violation,0,0,0
CAD982522443,JACK SON AUTOMOTIVE,33.993431,-118.461633,,,No,No Violation,0,0,0
CAD982522492,MARK S CUSTOM PHOTO LAB,34.09242,-118.33861,54.445,13300.58,No,No Violation,0,0,0
CAD982522518,ALTADENA MAINT STATION,34.182264,-118.168774,66.416,4165.77,No,No Violation,0,0,0
CAD982522526,AVIS LUBE,34.106616,-117.865533,64.623,6155.96,No,No Violation,0,0,0
CAD982522542,ALLKAY ELECTROMICS INC,34.246945,-118.592961,62.073,4976.12,No,No Violation,0,0,0
CAD982522575,GRAPHITECH COLOR INC,33.879804,-118.30917,86.177,7720.74,No,No Violation,0,0,0
CAD982522625,BLUE SAND,34.24632,-118.58433,62.907,5622.22,No,No Violation,0,0,0
CAD982522658,SMITTYBILT INC,34.052822,-118.067276,95.007,7617.52,No,No Violation,0,0,0
CAD982522807,AMERICAN OFFSET PRINTERS INC,34.01737,-118.27637,94.753,17993.18,No,No Violation,0,0,0
CAD982522849,MINI COACH INC,33.86959,-118.1406,77.649,9838.88,No,No Violation,0,0,0
CAD982522856,LINCOLN PRESS,34.194536,-118.332612,54.836,6859.95,No,No Violation,0,0,0
CAD982522864,POWER CONTROLS INCORPORATED,33.97789,-118.1315,92.123,8585.21,No,No Violation,0,0,0
CAD982522922,AIRLINE FABRICARE INC,33.89966,-118.36511,68.648,10226.72,No,No Violation,0,0,0
CAD982522948,COLOR WEST INC,34.18941,-118.34906,59.127,8478.42,No,No Violation,0,0,0
CAD982522955,RUEL COTHERN,33.78345,-118.13723,58.832,9633.54,No,No Violation,0,0,0
CAD982523029,HIGH POINT FURNITURE IND INC,33.976885,-118.109028,90.6,7740.07,No,No Violation,0,0,0
CAD982523110,INSTA TUNE,34.00935,-118.47932,34.582,10951.83,No,No Violation,0,0,0
CAD982523128,KWIK KOPY PRINTING 344,33.73968,-118.28476,62.927,5437.85,No,No Violation,0,0,0
CAD982523144,PPG FINISHES,34.01813,-118.04808,89.996,4827.63,No,No Violation,0,0,0
CAD982523193,FOCUS ON CARS INC,33.84511,-118.21203,86.261,6802.02,No,No Violation,0,0,0
CAD982523250,HUGHES AIRCRAFT CO SCG,33.9557,-118.415,52.104,5927.74,No,No Violation,0,0,0
CAD982523268,HUGHES AIRCRAFT CO SCG,34.02187,-118.37573,69.738,10710.76,No,No Violation,0,0,0
CAD982523300,DSJ PRINTING,34.02587,-118.45736,39.045,11659.17,No,No Violation,0,0,0
CAD982523326,NATIONAL ENVIRONMENTAL WASTE,34.032918,-117.971895,92.256,6345.01,No,No Violation,0,0,0
CAD982523409,INFINITI OF BEVERLY HILLS L L C,34.06707,-118.38541,39.143,10287.78,No,No Violation,0,0,0
CAD982523425,UNITED CONCRETE PIPE CORP,34.106765,-117.96803,87.493,5868.49,No,No Violation,0,0,0
CAD982523441,ARYANA CORP DBA MMC PHT,34.105825,-117.972646,87.517,6080.68,No,No Violation,0,0,0
CAD982523482,CHRIS BROWNLIE HOSPICE,34.07732,-118.24892,85.224,15877.01,No,No Violation,0,0,0
CAD982523508,HOLLYWOOD HYUNDAI MAZDA,34.09958,-118.28935,73.659,14660.68,No,No Violation,0,0,0
CAD982523532,WEST L A MOBIL,34.04422,-118.46732,34.598,8846.7,No,No Violation,0,0,0
CAD982523581,ALHAMBRA PONTIAC GMC BUICK INC,34.09157,-118.14538,85.033,9158.14,No,No Violation,0,0,0
CAD982523656,AQUA TECH GLASSING,33.9906,-118.44346,44.677,9928.43,No,No Violation,0,0,0
CAD982523755,IMB ELECTRONIC PROD INC,33.89044,-118.04658,81.679,7283.3,No,No Violation,0,0,0
CAD982523771,CENTRAL PLANTS INC,33.989012,-118.116823,92.41,8105.41,No,No Violation,0,0,0
CAD982523789,JORDON WEST INC,33.996429,-118.187627,97.943,11306.01,No,No Violation,0,0,0
CAD982523821,HAN YOUNG AMERICA,33.87401,-118.25889,95.412,5971.87,No,No Violation,0,0,0
CAD982523862,Y & S NORTH AUTO BODY,33.84684,-118.312444,76.058,7473.53,No,No Violation,0,0,0
CAD982523888,M & M PRINTING,33.958105,-118.39623,70.604,7215.19,No,No Violation,0,0,0
CAD982523961,ENCORE VIDEO INC,34.094351,-118.32788,59.053,14185.39,No,No Violation,0,0,0
CAD982524365,AIRCRAFT ENGINEERING CORP,33.896383,-118.171902,91.9,11821.91,No,No Violation,0,0,0
CAD982524472,QUALITY OFFSET PRINTERS,33.895208,-118.05533,83.152,7328.61,No,No Violation,0,0,0
CAD982524498,LRS INC PRINT DIVISION,34.1781,-118.34002,52.24,7928.5,No,No Violation,0,0,0
CAD982524530,SORG INCORPORATED,33.87859,-118.25788,95.933,6204.48,No,No Violation,0,0,0
CAD982524548,J & L PRESS,34.16166,-118.29281,39.058,6352.7,No,No Violation,0,0,0
CAD982524670,PYRAMID AUTOBODY & FRAME,34.706878,-118.13047,70.521,3193.93,No,No Violation,0,0,0
CAD982524696,KEM INDUSTRIES,34.240634,-118.583789,64.915,6354.67,No,No Violation,0,0,0
CAD982524738,VALENCIA AUTOMOTIVE CENTER MD MORTAGE,34.411391,-118.540478,42.312,3504.34,No,No Violation,0,0,0
CAD982524761,TRANSAMERICA INSURANCE COMPANY,34.23852,-118.60188,63.601,5557.93,No,No Violation,0,0,0
CAD982524779,PURRFECT AUTO SVC 43,34.10175,-118.3037,66.813,13520.04,No,No Violation,0,0,0
CAD982524860,CONRAC DISPLAY PRODUCTS,34.133027,-117.98632,73.718,4205.65,No,No Violation,0,0,0
CAD982524886,ENTHONE INCORPORATED,33.84165,-118.213893,86.077,6389.86,No,No Violation,0,0,0
CAD982524944,EARTH TECHNOLOGY REMEDIALTION SERVICES,33.76931,-118.19305,79.021,11537.18,No,No Violation,0,0,0
CAD982525057,AUTOMOTIVE MACHINE SHOP,34.21367,-118.48369,77.866,10053.21,No,No Violation,0,0,0
CAD982525081,ADVANCE COATING AND SILKSCREEN,33.90917,-118.30161,93.948,10433.12,No,No Violation,0,0,0
CAD982525099,PENN LIFE INSURANCE COMPANY,34.04038,-118.47206,34.822,9129.17,No,No Violation,0,0,0
CAD982525107,TY WOOD PRINTING,34.08928,-118.34409,52.119,13336.17,No,No Violation,0,0,0
CAD982525123,RANKIN OVERHEAD DOOR INC,34.030446,-117.963252,91.709,6653.17,No,No Violation,0,0,0
CAD982525156,CASA DEL MAR HOTEL,34.006415,-118.491744,30.807,10028.2,No,No Violation,0,0,0
CAD982525180,SHELBY AUTOMOBILES INC,33.970749,-118.045897,83.721,5904.88,No,No Violation,0,0,0
CAD982525206,INTERNATIONAL AUTO SPECIALIST,34.21598,-118.46613,79.351,11109.09,No,No Violation,0,0,0
CAD982525248,SOUTH BAY SUEDE & SPECIALTY,33.84499,-118.35858,49.906,8857.66,No,No Violation,0,0,0
CAD982525263,VALLEY CLUTCH CO INC,34.11011,-117.93773,85.344,6270.21,No,No Violation,0,0,0
CAD982525271,GLEN AIR LATHE SHOP,34.16686,-118.29425,38.781,5990.35,No,No Violation,0,0,0
CAD982525313,3 D CAM INC,34.23181,-118.57569,67.463,7819.87,No,No Violation,0,0,0
CAD982525321,R G B OPTICAL VIDEO INC,34.17663,-118.34445,52.849,8233.06,No,No Violation,0,0,0
CAD982525412,CROWN PAPER BOX,34.03813,-118.248006,92.414,16169.41,No,No Violation,0,0,0
CAD982525594,FOX PRINTING CO INC,34.233223,-118.366977,78.621,4327.98,No,No Violation,0,0,0
CAD982525636,H & R AUTO PAINT & BODY REPAIR,34.18074,-118.53699,54.224,7067.58,No,No Violation,0,0,0
CAD982525669,EQUUS MFG INC,33.87878,-118.07424,81.437,7958.28,No,No Violation,0,0,0
CAD982525727,ALEX STUART DESIGN INC,34.24636,-118.58561,62.663,5532.44,No,No Violation,0,0,0
CAD982525776,VALLEY REGION HIGH SCHOOL NO 4,34.2602,-118.5023,61.718,6196.73,No,No Violation,0,0,0
CAD982525792,CHEMIFAX,33.98806,-118.14497,94.581,9687.87,No,No Violation,0,0,0
CAD982525818,KNOWLTON & CO INC,33.81585,-118.34156,57.507,7357.78,No,No Violation,0,0,0
CAD982525834,HALCYON MICRELECTRONICS INC,34.11195,-117.93664,84.952,6157.29,No,No Violation,0,0,0
CAD982525875,BILL & MIKES REFRIGRATON,34.11031,-117.86262,62.965,5982.57,No,No Violation,0,0,0
CAD982525891,H W HUNTER INC,34.695546,-118.136904,68.017,3605.04,No,No Violation,0,0,0
CAD982525909,JINS SHELL,34.01678,-118.40001,58.771,9774.32,No,No Violation,0,0,0
CAD982525933,MS AUTO TRUCK REPAIR,33.80947,-118.16873,75.559,10921.31,No,No Violation,0,0,0
CAD982525941,SMITHKLINE BIO SCIENCE LABS,33.945055,-118.080354,87.467,7762.53,No,No Violation,0,0,0
CAD982526014,"INDEPENDENT INK, INC.",33.8989,-118.26529,97.184,8785.58,No,No Violation,0,0,0
CAD982526030,SIR SPEEDY PRINTING,33.94194,-118.05657,83.918,7713.47,No,No Violation,0,0,0
CAD982526055,GINA B LTD,34.02454,-118.37799,67.19,10770.75,No,No Violation,0,0,0
CAD982526071,MARUZEN OF AMERICA INC,33.85142,-118.22129,89.439,6739.96,No,No Violation,0,0,0
CAD982526089,S & H AUTO BODY SHOP INC,34.07758,-118.0493,91.384,9150.18,No,No Violation,0,0,0
CAD982526113,MONTEREY PARK HOSPITAL,34.05066,-118.13789,95.25,10637.35,No,No Violation,0,0,0
CAD982526170,ORCHID CLEANERS,33.76577,-118.16026,69.013,13348.75,No,No Violation,0,0,0
CAD982526196,NORDSKOG INDUSTRIES INC,34.21568,-118.48148,78.332,10211.79,No,No Violation,0,0,0
CAD982526204,BRADLEY TECHNOLOGIES,33.896677,-118.28324,94.56,8574.45,No,No Violation,0,0,0
CAD982526212,PERVAN INDUSTRIES,33.87008,-118.2469,96.089,5942.73,No,No Violation,0,0,0
CAD982526220,DYNAMIC ELECTRONICS,33.98501,-118.10945,91.279,8059.68,No,No Violation,0,0,0
CAD982526238,PEDESTAL LITHO INC,34.03488,-118.37869,60.707,11382.73,No,No Violation,0,0,0
CAD982526287,BEAR FRAME & WHPEL,34.106507,-117.880531,64.486,6139.72,No,No Violation,0,0,0
CAD982526410,APPLIED COMPANIES,34.4328,-118.58733,45.296,2143.77,No,No Violation,0,0,0
CAD982527582,FORTIFIBER CORPORATION,33.99977,-118.17956,97.913,11174.18,No,No Violation,0,0,0
CAD983477159,HI Q CLEANERS,34.13802,-118.10149,63.19,7123.29,No,No Violation,0,0,0
CAD983567017,DUNLAP ABBOTT CHALCO CORP,34.06593,-118.27403,84.841,19924.95,No,No Violation,0,0,0
CAD983567512,DUPONT  PERFORMANCE COATINGS LLC,34.02334,-117.73493,82.594,5134.62,No,No Violation,0,0,0
CAD983569906,LAGUNA CLAY CO,34.029368,-117.988123,92.924,5694.13,No,No Violation,0,0,0
CAD983570458,SOUTHERN CALIFORNIA GAS CO,34.307569,-118.551235,45.093,1992.66,No,No Violation,0,0,0
CAD983570938,PUENTE HILLS LANDFILL,34.02486,-118.03253,90.938,4504.24,No,No Violation,0,0,0
CAD983571126,CES PLACERITA INC,34.379343,-118.501416,51.439,1817.43,No,No Violation,0,0,0
CAD983571779,MARCOR OF CALIFORNIA INC,33.92868,-118.05661,83.222,7407.28,No,No Violation,0,0,0
CAD983575762,CAR COMPONENT TECHNOLOGIES,33.87743,-118.23639,97.245,7148.16,No,No Violation,0,0,0
CAD983576018,INDUSTRIAL BATTERY ENGINEERING,34.23454,-118.37425,81.278,4980.52,No,No Violation,0,0,0
CAD983576109,K C PHOTO ENGRAVERS,34.14705,-118.09543,59.438,6305.14,No,No Violation,0,0,0
CAD983576364,CONSOLIDATED COLOR CORPORATION,33.83144,-118.06932,62.58,7366.11,No,No Violation,0,0,0
CAD983576604,PACIFIC COMBINING CORP,33.996547,-118.214337,98.226,12847.79,No,No Violation,0,0,0
CAD983576950,BAY VALLEY FOODS LLC,34.00177,-117.92595,91.38,5846.18,No,No Violation,0,0,0
CAD983577024,SCHNEE MOREHEAD INC,33.959986,-118.066736,85.723,7703.38,No,No Violation,0,0,0
CAD983578303,J C I ENVIRONMENTAL SERVICES,34.00359,-118.19085,97.972,11245.05,No,No Violation,0,0,0
CAD983578337,EDELBROCK LLC,33.84184,-118.33344,63.401,7801.26,No,No Violation,0,0,0
CAD983579061,IMC PLASTICS INC,33.85938,-118.20378,88.846,8110.83,No,No Violation,0,0,0
CAD983579483,SPORT CAP INC,33.91017,-118.27397,97.403,10352.57,No,No Violation,0,0,0
CAD983579491,BERRY PETROLEUM COMPANY,34.384109,-118.491074,60.06,2356.76,No,No Violation,0,0,0
CAD983580770,SPACE LOK INC,34.198122,-118.344481,61.488,7553.4,No,No Violation,0,0,0
CAD983581018,SEWELL PLASTICS INC,34.00073,-117.90808,91.453,5470.06,No,No Violation,0,0,0
CAD983581067,AMERCIAN COMPRESSOR CO,33.9446,-118.05847,84.318,7788.94,No,No Violation,0,0,0
CAD983581075,ADVANCED HEALTH CARE,33.90736,-118.03949,80.07,6970.45,No,No Violation,0,0,0
CAD983581109,CARBURETOR CENTER NO 2,34.05543,-117.73726,85.112,6788.25,No,No Violation,0,0,0
CAD983581166,JAMY'S AUTO REPAIRS,34.079885,-118.096664,90.47,9655.99,No,No Violation,0,0,0
CAD983581174,COLGRO PLATING,33.75291,-118.29303,68.113,6169.88,No,No Violation,0,0,0
